file;name;input;runtime;input;output
Epigenomics_9970_00.xml;filterContams_chr21;44143664.000000;4.900000;44143664.000000;44143664.000000
Epigenomics_9970_00.xml;filterContams_chr21;48541344.000000;6.970000;48541344.000000;48541344.000000
Epigenomics_9970_00.xml;filterContams_chr21;46382970.000000;9.530000;46382970.000000;46382970.000000
Epigenomics_9970_00.xml;filterContams_chr21;47645794.000000;6.530000;47645794.000000;47645794.000000
Epigenomics_9970_00.xml;filterContams_chr21;103318387.000000;11.360000;103318387.000000;103318387.000000
Epigenomics_9970_00.xml;filterContams_chr21;97658482.000000;13.030000;97658482.000000;97658482.000000
Epigenomics_9970_00.xml;filterContams_chr21;97196539.000000;13.900000;97196539.000000;97196539.000000
Epigenomics_9970_00.xml;filterContams_chr21;103764635.000000;9.560000;103764635.000000;103764635.000000
Epigenomics_9970_00.xml;filterContams_chr21;103367376.000000;10.260000;103367376.000000;103367376.000000
Epigenomics_9970_00.xml;filterContams_chr21;64672581.000000;5.210000;64672581.000000;64672581.000000
Epigenomics_9970_00.xml;filterContams_chr21;63050651.000000;13.430000;63050651.000000;63050651.000000
Epigenomics_9970_00.xml;filterContams_chr21;64925299.000000;7.630000;64925299.000000;64925299.000000
Epigenomics_9970_00.xml;filterContams_chr21;69381835.000000;9.330000;69381835.000000;69381835.000000
Epigenomics_9970_00.xml;filterContams_chr21;63436153.000000;8.770000;63436153.000000;63436153.000000
Epigenomics_9970_00.xml;filterContams_chr21;99988761.000000;18.480000;99988761.000000;99988761.000000
Epigenomics_9970_00.xml;filterContams_chr21;96754891.000000;8.530000;96754891.000000;96754891.000000
Epigenomics_9970_00.xml;filterContams_chr21;99994117.000000;10.500000;99994117.000000;99994117.000000
Epigenomics_9970_00.xml;filterContams_chr21;105593026.000000;20.290000;105593026.000000;105593026.000000
Epigenomics_9970_00.xml;filterContams_chr21;100396059.000000;12.410000;100396059.000000;100396059.000000
Epigenomics_9970_00.xml;filterContams_chr21;58436755.000000;5.370000;58436755.000000;58436755.000000
Epigenomics_9970_00.xml;filterContams_chr21;59778153.000000;8.770000;59778153.000000;59778153.000000
Epigenomics_9970_00.xml;filterContams_chr21;65417718.000000;7.380000;65417718.000000;65417718.000000
Epigenomics_9970_00.xml;filterContams_chr21;58619624.000000;8.910000;58619624.000000;58619624.000000
Epigenomics_9970_00.xml;filterContams_chr21;58807542.000000;6.230000;58807542.000000;58807542.000000
Epigenomics_9970_00.xml;filterContams_chr21;70225662.000000;6.190000;70225662.000000;70225662.000000
Epigenomics_9970_00.xml;filterContams_chr21;71374650.000000;8.860000;71374650.000000;71374650.000000
Epigenomics_9970_00.xml;filterContams_chr21;69772122.000000;5.630000;69772122.000000;69772122.000000
Epigenomics_9970_00.xml;filterContams_chr21;76187702.000000;7.670000;76187702.000000;76187702.000000
Epigenomics_9970_00.xml;filterContams_chr21;69256215.000000;10.460000;69256215.000000;69256215.000000
Epigenomics_9970_00.xml;filterContams_chr21;48315366.000000;5.860000;48315366.000000;48315366.000000
Epigenomics_9970_00.xml;filterContams_chr21;51220255.000000;7.500000;51220255.000000;51220255.000000
Epigenomics_9970_00.xml;filterContams_chr21;51077868.000000;5.750000;51077868.000000;51077868.000000
Epigenomics_9970_00.xml;filterContams_chr21;51770470.000000;4.520000;51770470.000000;51770470.000000
Epigenomics_9970_00.xml;filterContams_chr21;49913487.000000;5.060000;49913487.000000;49913487.000000
Epigenomics_9970_00.xml;filterContams_chr21;49504835.000000;5.310000;49504835.000000;49504835.000000
Epigenomics_9970_00.xml;filterContams_chr21;48101478.000000;5.890000;48101478.000000;48101478.000000
Epigenomics_9970_00.xml;filterContams_chr21;52644624.000000;6.240000;52644624.000000;52644624.000000
Epigenomics_9970_00.xml;filterContams_chr21;48532450.000000;5.640000;48532450.000000;48532450.000000
Epigenomics_9970_00.xml;filterContams_chr21;50557145.000000;4.980000;50557145.000000;50557145.000000
Epigenomics_9970_00.xml;filterContams_chr21;61258231.000000;10.170000;61258231.000000;61258231.000000
Epigenomics_9970_00.xml;filterContams_chr21;56939997.000000;13.150000;56939997.000000;56939997.000000
Epigenomics_9970_00.xml;filterContams_chr21;62586590.000000;7.790000;62586590.000000;62586590.000000
Epigenomics_9970_00.xml;filterContams_chr21;59067938.000000;8.170000;59067938.000000;59067938.000000
Epigenomics_9970_00.xml;filterContams_chr21;62823230.000000;5.020000;62823230.000000;62823230.000000
Epigenomics_9970_00.xml;filterContams_chr21;92396380.000000;14.930000;92396380.000000;92396380.000000
Epigenomics_9970_00.xml;filterContams_chr21;87216888.000000;8.600000;87216888.000000;87216888.000000
Epigenomics_9970_00.xml;filterContams_chr21;88859668.000000;10.420000;88859668.000000;88859668.000000
Epigenomics_9970_00.xml;filterContams_chr21;89016121.000000;8.930000;89016121.000000;89016121.000000
Epigenomics_9970_00.xml;filterContams_chr21;87850999.000000;8.090000;87850999.000000;87850999.000000
Epigenomics_9970_00.xml;filterContams_chr21;91297916.000000;10.240000;91297916.000000;91297916.000000
Epigenomics_9970_00.xml;filterContams_chr21;96435304.000000;15.490000;96435304.000000;96435304.000000
Epigenomics_9970_00.xml;filterContams_chr21;97875712.000000;9.500000;97875712.000000;97875712.000000
Epigenomics_9970_00.xml;filterContams_chr21;89999878.000000;8.670000;89999878.000000;89999878.000000
Epigenomics_9970_00.xml;filterContams_chr21;98316714.000000;8.720000;98316714.000000;98316714.000000
Epigenomics_9970_00.xml;filterContams_chr21;60713870.000000;13.630000;60713870.000000;60713870.000000
Epigenomics_9970_00.xml;filterContams_chr21;64574675.000000;5.500000;64574675.000000;64574675.000000
Epigenomics_9970_00.xml;filterContams_chr21;62745224.000000;11.490000;62745224.000000;62745224.000000
Epigenomics_9970_00.xml;filterContams_chr21;61322530.000000;7.940000;61322530.000000;61322530.000000
Epigenomics_9970_00.xml;filterContams_chr21;61217341.000000;13.660000;61217341.000000;61217341.000000
Epigenomics_9970_00.xml;filterContams_chr21;48392155.000000;3.810000;48392155.000000;48392155.000000
Epigenomics_9970_00.xml;filterContams_chr21;50223789.000000;4.350000;50223789.000000;50223789.000000
Epigenomics_9970_00.xml;filterContams_chr21;54314390.000000;5.350000;54314390.000000;54314390.000000
Epigenomics_9970_00.xml;filterContams_chr21;50361921.000000;6.330000;50361921.000000;50361921.000000
Epigenomics_9970_00.xml;filterContams_chr21;49136743.000000;4.650000;49136743.000000;49136743.000000
Epigenomics_9970_00.xml;filterContams_chr21;62419798.000000;5.180000;62419798.000000;62419798.000000
Epigenomics_9970_00.xml;filterContams_chr21;59559546.000000;7.050000;59559546.000000;59559546.000000
Epigenomics_9970_00.xml;filterContams_chr21;61829086.000000;5.460000;61829086.000000;61829086.000000
Epigenomics_9970_00.xml;filterContams_chr21;61454002.000000;6.010000;61454002.000000;61454002.000000
Epigenomics_9970_00.xml;filterContams_chr21;64803963.000000;9.820000;64803963.000000;64803963.000000
Epigenomics_9970_00.xml;filterContams_chr21;51424998.000000;6.920000;51424998.000000;51424998.000000
Epigenomics_9970_00.xml;filterContams_chr21;55666451.000000;11.090000;55666451.000000;55666451.000000
Epigenomics_9970_00.xml;filterContams_chr21;50086856.000000;4.180000;50086856.000000;50086856.000000
Epigenomics_9970_00.xml;filterContams_chr21;55992786.000000;12.280000;55992786.000000;55992786.000000
Epigenomics_9970_00.xml;filterContams_chr21;52419795.000000;4.370000;52419795.000000;52419795.000000
Epigenomics_9970_00.xml;filterContams_chr21;97209127.000000;16.380000;97209127.000000;97209127.000000
Epigenomics_9970_00.xml;filterContams_chr21;98316439.000000;8.090000;98316439.000000;98316439.000000
Epigenomics_9970_00.xml;filterContams_chr21;103771772.000000;24.480000;103771772.000000;103771772.000000
Epigenomics_9970_00.xml;filterContams_chr21;101227220.000000;8.080000;101227220.000000;101227220.000000
Epigenomics_9970_00.xml;filterContams_chr21;95746785.000000;11.090000;95746785.000000;95746785.000000
Epigenomics_9970_00.xml;filterContams_chr21;96800923.000000;13.180000;96800923.000000;96800923.000000
Epigenomics_9970_00.xml;filterContams_chr21;100620194.000000;8.710000;100620194.000000;100620194.000000
Epigenomics_9970_00.xml;filterContams_chr21;97592026.000000;14.590000;97592026.000000;97592026.000000
Epigenomics_9970_00.xml;filterContams_chr21;99619235.000000;13.130000;99619235.000000;99619235.000000
Epigenomics_9970_00.xml;filterContams_chr21;97833652.000000;10.650000;97833652.000000;97833652.000000
Epigenomics_9970_00.xml;filterContams_chr21;86708117.000000;8.560000;86708117.000000;86708117.000000
Epigenomics_9970_00.xml;filterContams_chr21;93777407.000000;8.220000;93777407.000000;93777407.000000
Epigenomics_9970_00.xml;filterContams_chr21;90859954.000000;10.720000;90859954.000000;90859954.000000
Epigenomics_9970_00.xml;filterContams_chr21;82287261.000000;18.540000;82287261.000000;82287261.000000
Epigenomics_9970_00.xml;filterContams_chr21;93489910.000000;13.710000;93489910.000000;93489910.000000
Epigenomics_9970_00.xml;filterContams_chr21;65095830.000000;6.370000;65095830.000000;65095830.000000
Epigenomics_9970_00.xml;filterContams_chr21;70750481.000000;9.570000;70750481.000000;70750481.000000
Epigenomics_9970_00.xml;filterContams_chr21;70201720.000000;8.480000;70201720.000000;70201720.000000
Epigenomics_9970_00.xml;filterContams_chr21;61588384.000000;9.880000;61588384.000000;61588384.000000
Epigenomics_9970_00.xml;filterContams_chr21;70585433.000000;10.330000;70585433.000000;70585433.000000
Epigenomics_9970_00.xml;filterContams_chr21;36909356.000000;8.300000;36909356.000000;36909356.000000
Epigenomics_9970_00.xml;filterContams_chr21;38930644.000000;3.230000;38930644.000000;38930644.000000
Epigenomics_9970_00.xml;filterContams_chr21;38226363.000000;7.000000;38226363.000000;38226363.000000
Epigenomics_9970_00.xml;filterContams_chr21;37709421.000000;7.040000;37709421.000000;37709421.000000
Epigenomics_9970_00.xml;filterContams_chr21;36661365.000000;3.580000;36661365.000000;36661365.000000
Epigenomics_9970_00.xml;filterContams_chr21;88801943.000000;13.620000;88801943.000000;88801943.000000
Epigenomics_9970_00.xml;filterContams_chr21;85380454.000000;7.060000;85380454.000000;85380454.000000
Epigenomics_9970_00.xml;filterContams_chr21;91045948.000000;11.260000;91045948.000000;91045948.000000
Epigenomics_9970_00.xml;filterContams_chr21;83077057.000000;12.600000;83077057.000000;83077057.000000
Epigenomics_9970_00.xml;filterContams_chr21;88115183.000000;17.510000;88115183.000000;88115183.000000
Epigenomics_9970_00.xml;filterContams_chr21;73810042.000000;11.740000;73810042.000000;73810042.000000
Epigenomics_9970_00.xml;filterContams_chr21;67580702.000000;6.990000;67580702.000000;67580702.000000
Epigenomics_9970_00.xml;filterContams_chr21;72208896.000000;6.480000;72208896.000000;72208896.000000
Epigenomics_9970_00.xml;filterContams_chr21;70855189.000000;12.380000;70855189.000000;70855189.000000
Epigenomics_9970_00.xml;filterContams_chr21;68364285.000000;8.010000;68364285.000000;68364285.000000
Epigenomics_9970_00.xml;filterContams_chr21;50839040.000000;4.420000;50839040.000000;50839040.000000
Epigenomics_9970_00.xml;filterContams_chr21;45365261.000000;7.900000;45365261.000000;45365261.000000
Epigenomics_9970_00.xml;filterContams_chr21;52175469.000000;4.740000;52175469.000000;52175469.000000
Epigenomics_9970_00.xml;filterContams_chr21;50614940.000000;6.220000;50614940.000000;50614940.000000
Epigenomics_9970_00.xml;filterContams_chr21;46838829.000000;4.760000;46838829.000000;46838829.000000
Epigenomics_9970_00.xml;filterContams_chr21;59486068.000000;12.270000;59486068.000000;59486068.000000
Epigenomics_9970_00.xml;filterContams_chr21;56721680.000000;8.640000;56721680.000000;56721680.000000
Epigenomics_9970_00.xml;filterContams_chr21;56963931.000000;11.510000;56963931.000000;56963931.000000
Epigenomics_9970_00.xml;filterContams_chr21;60229136.000000;6.230000;60229136.000000;60229136.000000
Epigenomics_9970_00.xml;filterContams_chr21;59005130.000000;7.720000;59005130.000000;59005130.000000
Epigenomics_9970_00.xml;filterContams_chr21;64804410.000000;14.810000;64804410.000000;64804410.000000
Epigenomics_9970_00.xml;filterContams_chr21;65434356.000000;11.410000;65434356.000000;65434356.000000
Epigenomics_9970_00.xml;filterContams_chr21;69817223.000000;5.750000;69817223.000000;69817223.000000
Epigenomics_9970_00.xml;filterContams_chr21;66012414.000000;9.700000;66012414.000000;66012414.000000
Epigenomics_9970_00.xml;filterContams_chr21;66964176.000000;7.270000;66964176.000000;66964176.000000
Epigenomics_9970_00.xml;filterContams_chr21;103494324.000000;8.270000;103494324.000000;103494324.000000
Epigenomics_9970_00.xml;filterContams_chr21;104540238.000000;14.070000;104540238.000000;104540238.000000
Epigenomics_9970_00.xml;filterContams_chr21;107995509.000000;13.690000;107995509.000000;107995509.000000
Epigenomics_9970_00.xml;filterContams_chr21;105376614.000000;17.690000;105376614.000000;105376614.000000
Epigenomics_9970_00.xml;filterContams_chr21;101639093.000000;9.750000;101639093.000000;101639093.000000
Epigenomics_9970_00.xml;filterContams_chr21;76267490.000000;14.800000;76267490.000000;76267490.000000
Epigenomics_9970_00.xml;filterContams_chr21;75732351.000000;10.210000;75732351.000000;75732351.000000
Epigenomics_9970_00.xml;filterContams_chr21;75980322.000000;7.550000;75980322.000000;75980322.000000
Epigenomics_9970_00.xml;filterContams_chr21;78149055.000000;10.790000;78149055.000000;78149055.000000
Epigenomics_9970_00.xml;filterContams_chr21;74201366.000000;15.660000;74201366.000000;74201366.000000
Epigenomics_9970_00.xml;filterContams_chr21;76003247.000000;7.100000;76003247.000000;76003247.000000
Epigenomics_9970_00.xml;filterContams_chr21;73351698.000000;6.530000;73351698.000000;73351698.000000
Epigenomics_9970_00.xml;filterContams_chr21;72291835.000000;14.550000;72291835.000000;72291835.000000
Epigenomics_9970_00.xml;filterContams_chr21;75692670.000000;9.360000;75692670.000000;75692670.000000
Epigenomics_9970_00.xml;filterContams_chr21;71295149.000000;7.490000;71295149.000000;71295149.000000
Epigenomics_9970_00.xml;filterContams_chr21;98451181.000000;20.070000;98451181.000000;98451181.000000
Epigenomics_9970_00.xml;filterContams_chr21;85437014.000000;18.110000;85437014.000000;85437014.000000
Epigenomics_9970_00.xml;filterContams_chr21;93125586.000000;9.950000;93125586.000000;93125586.000000
Epigenomics_9970_00.xml;filterContams_chr21;102685400.000000;8.850000;102685400.000000;102685400.000000
Epigenomics_9970_00.xml;filterContams_chr21;89580076.000000;9.250000;89580076.000000;89580076.000000
Epigenomics_9970_00.xml;filterContams_chr21;101888113.000000;17.790000;101888113.000000;101888113.000000
Epigenomics_9970_00.xml;filterContams_chr21;98456346.000000;8.900000;98456346.000000;98456346.000000
Epigenomics_9970_00.xml;filterContams_chr21;95603636.000000;21.000000;95603636.000000;95603636.000000
Epigenomics_9970_00.xml;filterContams_chr21;101175040.000000;22.630000;101175040.000000;101175040.000000
Epigenomics_9970_00.xml;filterContams_chr21;94915384.000000;9.220000;94915384.000000;94915384.000000
Epigenomics_9970_00.xml;filterContams_chr21;70298188.000000;8.450000;70298188.000000;70298188.000000
Epigenomics_9970_00.xml;filterContams_chr21;76103262.000000;6.180000;76103262.000000;76103262.000000
Epigenomics_9970_00.xml;filterContams_chr21;74235750.000000;8.780000;74235750.000000;74235750.000000
Epigenomics_9970_00.xml;filterContams_chr21;70281670.000000;10.210000;70281670.000000;70281670.000000
Epigenomics_9970_00.xml;filterContams_chr21;71580154.000000;7.420000;71580154.000000;71580154.000000
Epigenomics_9970_00.xml;filterContams_chr21;83332773.000000;10.680000;83332773.000000;83332773.000000
Epigenomics_9970_00.xml;filterContams_chr21;87406375.000000;8.080000;87406375.000000;87406375.000000
Epigenomics_9970_00.xml;filterContams_chr21;88311227.000000;10.140000;88311227.000000;88311227.000000
Epigenomics_9970_00.xml;filterContams_chr21;81437580.000000;9.280000;81437580.000000;81437580.000000
Epigenomics_9970_00.xml;filterContams_chr21;86544037.000000;8.650000;86544037.000000;86544037.000000
Epigenomics_9970_00.xml;filterContams_chr21;80758046.000000;10.110000;80758046.000000;80758046.000000
Epigenomics_9970_00.xml;filterContams_chr21;83628964.000000;10.960000;83628964.000000;83628964.000000
Epigenomics_9970_00.xml;filterContams_chr21;82131191.000000;9.840000;82131191.000000;82131191.000000
Epigenomics_9970_00.xml;filterContams_chr21;77768788.000000;8.000000;77768788.000000;77768788.000000
Epigenomics_9970_00.xml;filterContams_chr21;84846872.000000;13.170000;84846872.000000;84846872.000000
Epigenomics_9970_00.xml;filterContams_chr21;97748057.000000;14.710000;97748057.000000;97748057.000000
Epigenomics_9970_00.xml;filterContams_chr21;107356721.000000;10.440000;107356721.000000;107356721.000000
Epigenomics_9970_00.xml;filterContams_chr21;103047025.000000;21.360000;103047025.000000;103047025.000000
Epigenomics_9970_00.xml;filterContams_chr21;98590280.000000;18.380000;98590280.000000;98590280.000000
Epigenomics_9970_00.xml;filterContams_chr21;105118536.000000;21.770000;105118536.000000;105118536.000000
Epigenomics_9970_00.xml;filterContams_chr21;64007427.000000;7.030000;64007427.000000;64007427.000000
Epigenomics_9970_00.xml;filterContams_chr21;57268601.000000;9.690000;57268601.000000;57268601.000000
Epigenomics_9970_00.xml;filterContams_chr21;61470005.000000;5.610000;61470005.000000;61470005.000000
Epigenomics_9970_00.xml;filterContams_chr21;61191955.000000;5.720000;61191955.000000;61191955.000000
Epigenomics_9970_00.xml;filterContams_chr21;64797948.000000;7.160000;64797948.000000;64797948.000000
Epigenomics_9970_00.xml;filterContams_chr21;93701159.000000;7.750000;93701159.000000;93701159.000000
Epigenomics_9970_00.xml;filterContams_chr21;101265155.000000;9.310000;101265155.000000;101265155.000000
Epigenomics_9970_00.xml;filterContams_chr21;94199737.000000;11.440000;94199737.000000;94199737.000000
Epigenomics_9970_00.xml;filterContams_chr21;98213197.000000;10.750000;98213197.000000;98213197.000000
Epigenomics_9970_00.xml;filterContams_chr21;93861805.000000;8.980000;93861805.000000;93861805.000000
Epigenomics_9970_00.xml;filterContams_chr21;92453941.000000;13.970000;92453941.000000;92453941.000000
Epigenomics_9970_00.xml;filterContams_chr21;92408879.000000;7.520000;92408879.000000;92408879.000000
Epigenomics_9970_00.xml;filterContams_chr21;89071253.000000;17.820000;89071253.000000;89071253.000000
Epigenomics_9970_00.xml;filterContams_chr21;89622731.000000;10.990000;89622731.000000;89622731.000000
Epigenomics_9970_00.xml;filterContams_chr21;91340330.000000;7.260000;91340330.000000;91340330.000000
Epigenomics_9970_00.xml;filterContams_chr21;63315743.000000;5.130000;63315743.000000;63315743.000000
Epigenomics_9970_00.xml;filterContams_chr21;70157588.000000;5.740000;70157588.000000;70157588.000000
Epigenomics_9970_00.xml;filterContams_chr21;66975044.000000;10.490000;66975044.000000;66975044.000000
Epigenomics_9970_00.xml;filterContams_chr21;62528807.000000;10.350000;62528807.000000;62528807.000000
Epigenomics_9970_00.xml;filterContams_chr21;66265242.000000;6.530000;66265242.000000;66265242.000000
Epigenomics_9970_00.xml;filterContams_chr21;40152754.000000;3.330000;40152754.000000;40152754.000000
Epigenomics_9970_00.xml;filterContams_chr21;36514692.000000;4.620000;36514692.000000;36514692.000000
Epigenomics_9970_00.xml;filterContams_chr21;38963775.000000;4.530000;38963775.000000;38963775.000000
Epigenomics_9970_00.xml;filterContams_chr21;38470370.000000;6.090000;38470370.000000;38470370.000000
Epigenomics_9970_00.xml;filterContams_chr21;38702959.000000;3.420000;38702959.000000;38702959.000000
Epigenomics_9970_00.xml;filterContams_chr21;90554799.000000;7.820000;90554799.000000;90554799.000000
Epigenomics_9970_00.xml;filterContams_chr21;82257349.000000;7.310000;82257349.000000;82257349.000000
Epigenomics_9970_00.xml;filterContams_chr21;91721126.000000;17.450000;91721126.000000;91721126.000000
Epigenomics_9970_00.xml;filterContams_chr21;83969450.000000;14.090000;83969450.000000;83969450.000000
Epigenomics_9970_00.xml;filterContams_chr21;86028961.000000;13.810000;86028961.000000;86028961.000000
Epigenomics_9970_00.xml;filterContams_chr21;71296166.000000;6.400000;71296166.000000;71296166.000000
Epigenomics_9970_00.xml;filterContams_chr21;62214643.000000;5.280000;62214643.000000;62214643.000000
Epigenomics_9970_00.xml;filterContams_chr21;72542511.000000;9.950000;72542511.000000;72542511.000000
Epigenomics_9970_00.xml;filterContams_chr21;64790580.000000;5.220000;64790580.000000;64790580.000000
Epigenomics_9970_00.xml;filterContams_chr21;71162105.000000;6.080000;71162105.000000;71162105.000000
Epigenomics_9970_00.xml;filterContams_chr21;87264518.000000;16.720000;87264518.000000;87264518.000000
Epigenomics_9970_00.xml;filterContams_chr21;85766578.000000;10.590000;85766578.000000;85766578.000000
Epigenomics_9970_00.xml;filterContams_chr21;78738733.000000;8.770000;78738733.000000;78738733.000000
Epigenomics_9970_00.xml;filterContams_chr21;92480977.000000;11.070000;92480977.000000;92480977.000000
Epigenomics_9970_00.xml;filterContams_chr21;81247390.000000;10.250000;81247390.000000;81247390.000000
Epigenomics_9970_00.xml;filterContams_chr21;76948067.000000;10.290000;76948067.000000;76948067.000000
Epigenomics_9970_00.xml;filterContams_chr21;83903798.000000;13.650000;83903798.000000;83903798.000000
Epigenomics_9970_00.xml;filterContams_chr21;80744909.000000;7.460000;80744909.000000;80744909.000000
Epigenomics_9970_00.xml;filterContams_chr21;75477112.000000;14.960000;75477112.000000;75477112.000000
Epigenomics_9970_00.xml;filterContams_chr21;83323244.000000;13.910000;83323244.000000;83323244.000000
Epigenomics_9970_00.xml;filterContams_chr21;62218769.000000;9.010000;62218769.000000;62218769.000000
Epigenomics_9970_00.xml;filterContams_chr21;68905106.000000;9.140000;68905106.000000;68905106.000000
Epigenomics_9970_00.xml;filterContams_chr21;65681160.000000;7.570000;65681160.000000;65681160.000000
Epigenomics_9970_00.xml;filterContams_chr21;66431998.000000;9.860000;66431998.000000;66431998.000000
Epigenomics_9970_00.xml;filterContams_chr21;62876355.000000;9.110000;62876355.000000;62876355.000000
Epigenomics_9970_00.xml;filterContams_chr21;50401796.000000;4.110000;50401796.000000;50401796.000000
Epigenomics_9970_00.xml;filterContams_chr21;46672630.000000;7.380000;46672630.000000;46672630.000000
Epigenomics_9970_00.xml;filterContams_chr21;52372370.000000;4.260000;52372370.000000;52372370.000000
Epigenomics_9970_00.xml;filterContams_chr21;47888978.000000;9.960000;47888978.000000;47888978.000000
Epigenomics_9970_00.xml;filterContams_chr21;47798340.000000;4.200000;47798340.000000;47798340.000000
Epigenomics_9970_00.xml;filterContams_chr21;100491251.000000;13.620000;100491251.000000;100491251.000000
Epigenomics_9970_00.xml;filterContams_chr21;96383820.000000;9.190000;96383820.000000;96383820.000000
Epigenomics_9970_00.xml;filterContams_chr21;94445476.000000;11.450000;94445476.000000;94445476.000000
Epigenomics_9970_00.xml;filterContams_chr21;90176488.000000;12.620000;90176488.000000;90176488.000000
Epigenomics_9970_00.xml;filterContams_chr21;101252229.000000;9.890000;101252229.000000;101252229.000000
Epigenomics_9970_00.xml;filterContams_chr21;71508744.000000;5.970000;71508744.000000;71508744.000000
Epigenomics_9970_00.xml;filterContams_chr21;66819648.000000;8.250000;66819648.000000;66819648.000000
Epigenomics_9970_00.xml;filterContams_chr21;71242766.000000;7.310000;71242766.000000;71242766.000000
Epigenomics_9970_00.xml;filterContams_chr21;67994852.000000;6.310000;67994852.000000;67994852.000000
Epigenomics_9970_00.xml;filterContams_chr21;68484147.000000;5.570000;68484147.000000;68484147.000000
Epigenomics_9970_00.xml;filterContams_chr21;84062832.000000;11.270000;84062832.000000;84062832.000000
Epigenomics_9970_00.xml;filterContams_chr21;91210899.000000;14.450000;91210899.000000;91210899.000000
Epigenomics_9970_00.xml;filterContams_chr21;80670502.000000;8.840000;80670502.000000;80670502.000000
Epigenomics_9970_00.xml;filterContams_chr21;88770791.000000;13.250000;88770791.000000;88770791.000000
Epigenomics_9970_00.xml;filterContams_chr21;85489048.000000;10.780000;85489048.000000;85489048.000000
Epigenomics_9970_00.xml;filterContams_chr21;55569717.000000;4.870000;55569717.000000;55569717.000000
Epigenomics_9970_00.xml;filterContams_chr21;52459198.000000;4.640000;52459198.000000;52459198.000000
Epigenomics_9970_00.xml;filterContams_chr21;53785283.000000;7.430000;53785283.000000;53785283.000000
Epigenomics_9970_00.xml;filterContams_chr21;57362020.000000;11.800000;57362020.000000;57362020.000000
Epigenomics_9970_00.xml;filterContams_chr21;54059858.000000;5.530000;54059858.000000;54059858.000000
Epigenomics_9970_00.xml;filterContams_chr21;80433264.000000;16.000000;80433264.000000;80433264.000000
Epigenomics_9970_00.xml;filterContams_chr21;79044824.000000;8.940000;79044824.000000;79044824.000000
Epigenomics_9970_00.xml;filterContams_chr21;79140234.000000;10.640000;79140234.000000;79140234.000000
Epigenomics_9970_00.xml;filterContams_chr21;79522458.000000;12.510000;79522458.000000;79522458.000000
Epigenomics_9970_00.xml;filterContams_chr21;84203523.000000;15.540000;84203523.000000;84203523.000000
Epigenomics_9970_00.xml;filterContams_chr21;61465785.000000;6.780000;61465785.000000;61465785.000000
Epigenomics_9970_00.xml;filterContams_chr21;54920343.000000;5.550000;54920343.000000;54920343.000000
Epigenomics_9970_00.xml;filterContams_chr21;60328342.000000;6.400000;60328342.000000;60328342.000000
Epigenomics_9970_00.xml;filterContams_chr21;59508088.000000;5.150000;59508088.000000;59508088.000000
Epigenomics_9970_00.xml;filterContams_chr21;57840911.000000;12.660000;57840911.000000;57840911.000000
Epigenomics_9970_00.xml;filterContams_chr21;64721751.000000;8.000000;64721751.000000;64721751.000000
Epigenomics_9970_00.xml;filterContams_chr21;58056255.000000;4.790000;58056255.000000;58056255.000000
Epigenomics_9970_00.xml;filterContams_chr21;63542498.000000;5.840000;63542498.000000;63542498.000000
Epigenomics_9970_00.xml;filterContams_chr21;62225245.000000;6.200000;62225245.000000;62225245.000000
Epigenomics_9970_00.xml;filterContams_chr21;61716568.000000;7.140000;61716568.000000;61716568.000000
Epigenomics_9970_00.xml;filterContams_chr21;87313376.000000;18.090000;87313376.000000;87313376.000000
Epigenomics_9970_00.xml;filterContams_chr21;82005533.000000;6.800000;82005533.000000;82005533.000000
Epigenomics_9970_00.xml;filterContams_chr21;82426918.000000;11.140000;82426918.000000;82426918.000000
Epigenomics_9970_00.xml;filterContams_chr21;83272585.000000;18.020000;83272585.000000;83272585.000000
Epigenomics_9970_00.xml;filterContams_chr21;81069853.000000;10.620000;81069853.000000;81069853.000000
Epigenomics_9970_00.xml;filterContams_chr21;97445133.000000;9.600000;97445133.000000;97445133.000000
Epigenomics_9970_00.xml;filterContams_chr21;96976679.000000;18.440000;96976679.000000;96976679.000000
Epigenomics_9970_00.xml;filterContams_chr21;95346875.000000;11.690000;95346875.000000;95346875.000000
Epigenomics_9970_00.xml;filterContams_chr21;89747686.000000;15.780000;89747686.000000;89747686.000000
Epigenomics_9970_00.xml;filterContams_chr21;98418378.000000;10.120000;98418378.000000;98418378.000000
Epigenomics_9970_00.xml;filterContams_chr21;46482023.000000;4.430000;46482023.000000;46482023.000000
Epigenomics_9970_00.xml;filterContams_chr21;40958991.000000;4.460000;40958991.000000;40958991.000000
Epigenomics_9970_00.xml;filterContams_chr21;45902740.000000;3.810000;45902740.000000;45902740.000000
Epigenomics_9970_00.xml;filterContams_chr21;43622975.000000;4.420000;43622975.000000;43622975.000000
Epigenomics_9970_00.xml;filterContams_chr21;46772826.000000;8.970000;46772826.000000;46772826.000000
Epigenomics_9970_00.xml;filterContams_chr21;53597507.000000;5.190000;53597507.000000;53597507.000000
Epigenomics_9970_00.xml;filterContams_chr21;51645227.000000;4.820000;51645227.000000;51645227.000000
Epigenomics_9970_00.xml;filterContams_chr21;58089963.000000;6.690000;58089963.000000;58089963.000000
Epigenomics_9970_00.xml;filterContams_chr21;51874788.000000;5.970000;51874788.000000;51874788.000000
Epigenomics_9970_00.xml;filterContams_chr21;53407617.000000;8.080000;53407617.000000;53407617.000000
